"official_name","post_code4","post_code6","canton_label_short","latitude","longitude"
"Quartino",6572,657200,"TI",46.152791864797,8.8951012514358
"Magadino",6573,657300,"TI",46.14762061472,8.8567765347528
"Vira (Gambarogno)",6574,657400,"TI",46.144488557714,8.8410201624261
"S. Nazzaro",6575,657500,"TI",46.132225727561,8.8035906918174
"Vairano",6575,657501,"TI",46.13209779105,8.810433142218
"Gerra (Gambarogno)",6576,657600,"TI",46.123071061377,8.7852735796981
"Ranzo",6577,657700,"TI",46.117049101465,8.7764571270874
"Caviano",6578,657800,"TI",46.107172961298,8.7663588030686
"Piazzogna",6579,657900,"TI",46.135123617003,8.824926045109
"Contone",6594,659400,"TI",46.148071045765,8.9286835014842
"Aigle",1860,186000,"VD",46.317277315621,6.9676128896789
"Bex",1880,188000,"VD",46.251219231783,7.0124291189782
"Frenières-sur-Bex",1880,188002,"VD",46.261501257715,7.0714261179303
"Fenalet-sur-Bex",1880,188003,"VD",46.271975063964,7.0277555520223
"Les Plans-sur-Bex",1880,188004,"VD",46.256847303083,7.0932708136975
"Les Posses-sur-Bex",1880,188005,"VD",46.2705894918,7.0480152727689
"Chessel",1846,184600,"VD",46.349585417522,6.8942588861612
"Corbeyrier",1856,185600,"VD",46.350243328274,6.962468529455
"Gryon",1882,188200,"VD",46.273491261249,7.0628221962873
"Lavey-Village",1892,189200,"VD",46.219444797107,7.0192223850668
"Lavey-les-Bains",1892,189201,"VD",46.204543541066,7.0180414311666
"Morcles",1892,189202,"VD",46.208991779932,7.0365490336126
"Leysin",1854,185400,"VD",46.341635724746,7.0125255225803
"Noville",1845,184500,"VD",46.380920602849,6.8985852853581
"Ollon VD",1867,186700,"VD",46.297136527392,6.9945097111266
"St-Triphon",1867,186702,"VD",46.292691536936,6.9784671273402
"Panex",1867,186703,"VD",46.311227612924,7.014256650879
"Villars-sur-Ollon",1884,188400,"VD",46.297605192028,7.0563870529716
"Arveyes",1884,188402,"VD",46.288818938083,7.0625216890884
"Huémoz",1884,188403,"VD",46.29134034123,7.0270642842886
"Chesières",1885,188500,"VD",46.301249243513,7.0435119582143
"Les Mosses",1862,186200,"VD",46.398060564661,7.1018514369823
"La Comballaz",1862,186202,"VD",46.377178010101,7.0773248478131
"Le Sépey",1863,186300,"VD",46.36176474975,7.0516997591016
"La Forclaz VD",1866,186600,"VD",46.351538034302,7.0682844925753
"Vers-l'Eglise",1864,186400,"VD",46.353652452108,7.1316568875689
"Les Diablerets",1865,186500,"VD",46.349751540204,7.1571538798958
"Rennaz",1847,184700,"VD",46.375904635768,6.9186249264373
"Roche VD",1852,185200,"VD",46.361672811003,6.930429589499
"Villeneuve VD",1844,184400,"VD",46.396256039152,6.9251781247469
"Yvorne",1853,185300,"VD",46.330895624839,6.9608588394248
"Apples",1143,114300,"VD",46.552264977562,6.4286248142826
"Aubonne",1170,117000,"VD",46.496724291862,6.3921422113634
"Pizy",1174,117402,"VD",46.493940732233,6.3477497305156
"Ballens",1144,114400,"VD",46.554700445841,6.3740810096118
"Berolle",1149,114900,"VD",46.558230070094,6.3366072526212
"Bière",1145,114500,"VD",46.538173075113,6.3334302705246
"Bougy-Villars",1172,117200,"VD",46.478950118994,6.3540679982185
"Féchy",1173,117300,"VD",46.481178336948,6.3698989319082
"Gimel",1188,118800,"VD",46.508144009454,6.3097550325556
"Longirod",1261,126135,"VD",46.494811488199,6.2584334270958
"Marchissy",1261,126132,"VD",46.48722828712,6.2473188312683
"Mollens VD",1146,114600,"VD",46.577916600884,6.3631738205921
"Montherod",1174,117400,"VD",46.498781617508,6.3657867437525
"St-George",1188,118802,"VD",46.514718541358,6.2625347061134
"St-Livres",1176,117600,"VD",46.507370649494,6.386685618818
"St-Oyens",1187,118700,"VD",46.4988261075,6.3091023641448
"Saubraz",1189,118900,"VD",46.514275363115,6.3303472581476
"Avenches",1580,158000,"VD",46.880244136795,7.0406120030428
"Oleyres",1580,158002,"VD",46.85323105796,7.0380974468858
"Donatyre",1580,158003,"VD",46.876651119737,7.0579937682468
"Cudrefin",1588,158800,"VD",46.95528070575,7.0196409080415
"Faoug",1595,159500,"VD",46.908755570141,7.077402866102
"Villars-le-Grand",1584,158400,"VD",46.905505033566,6.9899983394816
"Salavaux",1585,158500,"VD",46.916900539839,7.022933105265
"Bellerive VD",1585,158502,"VD",46.924610882003,7.0232936470781
"Cotterd",1585,158503,"VD",46.921606392226,7.0257719862497
"Vallamand",1586,158600,"VD",46.931762968259,7.0386810629812
"Montmagny",1587,158700,"VD",46.92677252358,7.0093982037587
"Constantine",1587,158701,"VD",46.918812712831,7.0121005446762
"Chabrey",1589,158900,"VD",46.927024132561,6.981428447352
"Mur (Vully) VD",1787,178702,"VD",46.944968508174,7.0599792777053
"Bettens",1042,104204,"VD",46.625744943292,6.5773398917044
"Bournens",1035,103500,"VD",46.603816986228,6.5637751291481
"Boussens",1034,103400,"VD",46.603745514833,6.5827807151897
"La Chaux (Cossonay)",1308,130800,"VD",46.618007256709,6.4728974296697
"Chavannes-le-Veyron",1148,114807,"VD",46.605920359815,6.451340489981
"Chevilly",1316,131600,"VD",46.642349512061,6.4769688160703
"Cossonay-Ville",1304,130400,"VD",46.614217985622,6.5094412762523
"Allens",1304,130403,"VD",46.600123986888,6.5098139346822
"Cottens VD",1116,111600,"VD",46.57259819971,6.4544662040331
"Cuarnens",1148,114804,"VD",46.625284042779,6.4383598048717
"Daillens",1306,130600,"VD",46.62050555988,6.548777268688
"Dizy",1304,130402,"VD",46.635592843526,6.4962877521456
"Eclépens",1312,131200,"VD",46.652475209774,6.5257017221308
"Ferreyres",1313,131300,"VD",46.658380260955,6.4854767943559
"Gollion",1124,112400,"VD",46.585241710451,6.5083992819877
"Grancy",1117,111700,"VD",46.591726785118,6.4641665268078
"L'Isle",1148,114800,"VD",46.61789919435,6.4131935173349
"Villars-Bozon",1148,114803,"VD",46.606564209875,6.4072602665666
"La Coudre",1148,114809,"VD",46.639063722618,6.4028261168876
"Lussery-Villars",1307,130700,"VD",46.632902021014,6.5260061946396
"Mauraz",1148,114802,"VD",46.605252979808,6.4225183244214
"Mex VD",1031,103100,"VD",46.577504388919,6.552289397846
"Moiry VD",1148,114808,"VD",46.64853761719,6.4536448037375
"Mont-la-Ville",1148,114805,"VD",46.645910878855,6.4088867328781
"Montricher",1147,114700,"VD",46.601157467571,6.3769255758491
"Orny",1317,131700,"VD",46.668316524949,6.5255908039356
"Pampigny",1142,114200,"VD",46.581649534394,6.4289112773224
"Penthalaz",1305,130500,"VD",46.614270404982,6.5293102909331
"Penthaz",1303,130300,"VD",46.600321170201,6.5388507091215
"Pompaples",1318,131800,"VD",46.666284486563,6.5112376013586
"La Sarraz",1315,131500,"VD",46.659545678362,6.5144760770781
"Senarclens",1304,130404,"VD",46.600806911237,6.4889974407135
"Sévery",1141,114100,"VD",46.575900370334,6.4380203383661
"Sullens",1036,103600,"VD",46.59429719723,6.5670481036482
"Vufflens-la-Ville",1302,130200,"VD",46.576967303835,6.5388737763976
"Assens",1042,104200,"VD",46.612566384108,6.6226403058034
"Bercher",1038,103800,"VD",46.692160539464,6.7085214284304
"Bioley-Orjulaz",1042,104203,"VD",46.621855551608,6.5973918770427
"Bottens",1041,104133,"VD",46.620579035204,6.6594952121915
"Bretigny-sur-Morrens",1053,105302,"VD",46.597791652443,6.6425179332488
"Cugy VD",1053,105300,"VD",46.584243143256,6.641164624269
"Echallens",1040,104000,"VD",46.640769312472,6.6340741890496
"Essertines-sur-Yverdon",1417,141700,"VD",46.718360203036,6.6379794590015
"Epautheyres",1417,141702,"VD",46.73951018384,6.6432006120927
"Etagnières",1037,103700,"VD",46.600101657512,6.611943377607
"Fey",1044,104400,"VD",46.676086914409,6.6812529754801
"Froideville",1055,105500,"VD",46.601776834618,6.6807403964942
"Morrens VD",1054,105400,"VD",46.591193386627,6.6266426252769
"Oulens-sous-Echallens",1377,137700,"VD",46.643582619237,6.5783226283597
"Pailly",1416,141600,"VD",46.699318706948,6.6724672617347
"Penthéréaz",1375,137500,"VD",46.681994381386,6.6035397451306
"Poliez-Pittet",1041,104132,"VD",46.627562061604,6.6825073658184
"Rueyres",1046,104600,"VD",46.693447298222,6.6919000904611
"St-Barthélemy VD",1040,104003,"VD",46.634061649067,6.5947466689062
"Villars-le-Terroir",1040,104002,"VD",46.65776188194,6.6390603864704
"Vuarrens",1418,141800,"VD",46.687242793394,6.6482452605941
"Dommartin",1041,104121,"VD",46.650265279253,6.7027255561063
"Naz",1041,104126,"VD",46.658260056618,6.6953914675905
"Poliez-le-Grand",1041,104131,"VD",46.638743993249,6.6637523890593
"Sugnens",1043,104300,"VD",46.655452965965,6.6709074523697
"Goumoens-la-Ville",1376,137600,"VD",46.658106584523,6.6030858422675
"Eclagnens",1376,137602,"VD",46.651489313947,6.5914175161687
"Goumoens-le-Jux",1376,137603,"VD",46.665943632991,6.5874796535336
"Bonvillars",1427,142700,"VD",46.839986691953,6.6724190841162
"Les Rasses",1452,145200,"VD",46.829236700784,6.5401772550986
"Bullet",1453,145300,"VD",46.830484433709,6.554836846084
"Champagne",1424,142400,"VD",46.830498669966,6.6581622556143
"Concise",1426,142600,"VD",46.849913168168,6.7201889686719
"Corcelles-près-Concise",1426,142601,"VD",46.847107119199,6.7075084861096
"Fiez",1420,142000,"VD",46.826326521376,6.6236220162043
"Fontaines-sur-Grandson",1421,142100,"VD",46.835336687825,6.6193302404189
"Giez",1429,142900,"VD",46.809578612927,6.6164201673902
"Grandevent",1421,142102,"VD",46.838463624793,6.6063699754812
"Grandson",1422,142200,"VD",46.808331546354,6.6435995719167
"Mauborget",1453,145302,"VD",46.855766201786,6.6168162291353
"Mutrux",1428,142802,"VD",46.88311696885,6.7274995433757
"Novalles",1431,143102,"VD",46.828410294321,6.5958694190929
"Onnens VD",1425,142500,"VD",46.838530508858,6.6861389502181
"Provence",1428,142801,"VD",46.890000067204,6.7262800936623
"Ste-Croix",1450,145000,"VD",46.823252881938,6.5029779734514
"La Sagne (Ste-Croix)",1450,145002,"VD",46.814868510819,6.4974889690045
"Le Château-de-Ste-Croix",1450,145003,"VD",46.818240764803,6.5341097915639
"L'Auberson",1454,145400,"VD",46.818025041132,6.4630211175577
"La Vraconnaz",1454,145402,"VD",46.841724177881,6.4826112561982
"Villars-Burquin",1423,142300,"VD",46.846632961745,6.6252813173889
"Fontanezier",1423,142302,"VD",46.853855010989,6.6533783286561
"Romairon",1423,142303,"VD",46.850753408268,6.6419503407804
"Vaugondry",1423,142304,"VD",46.846435846744,6.6368615177245
"Belmont-sur-Lausanne",1092,109200,"VD",46.520117961647,6.6804233192021
"Cheseaux-sur-Lausanne",1033,103300,"VD",46.584874929066,6.6050388572739
"Crissier",1023,102300,"VD",46.556170731,6.5787599127951
"Epalinges",1066,106600,"VD",46.545954223865,6.6736596665321
"Jouxtens-Mézery",1008,100802,"VD",46.552812785984,6.5976954362201
"Lausanne 25",1000,100025,"VD",46.562239419338,6.6834459945904
"Lausanne 26",1000,100026,"VD",46.556485053085,6.6962150674742
"Lausanne 27",1000,100027,"VD",46.541742326095,6.6814633671348
"Lausanne",1003,100300,"VD",46.520004621428,6.6300295031794
"Lausanne",1004,100400,"VD",46.528487618781,6.6186803519025
"Lausanne",1005,100500,"VD",46.51985875583,6.6425034635379
"Lausanne",1006,100600,"VD",46.510851782292,6.637111101805
"Lausanne",1007,100700,"VD",46.517754097907,6.608599906429
"Lausanne",1010,101000,"VD",46.536147442979,6.6589240808521
"Lausanne",1011,101100,"VD",46.525636828719,6.6428747068032
"Lausanne",1012,101200,"VD",46.526346039744,6.6569276544681
"Lausanne",1015,101500,"VD",46.521491150226,6.5740843518261
"Lausanne",1018,101800,"VD",46.538724581635,6.6286418400163
"Le Mont-sur-Lausanne",1052,105200,"VD",46.556805690726,6.6361176774697
"Paudex",1094,109400,"VD",46.505958041002,6.6723482038379
"Prilly",1008,100800,"VD",46.534381750823,6.6077584399795
"Pully",1009,100900,"VD",46.509189151326,6.6619700729942
"Les Monts-de-Pully",1068,106800,"VD",46.534171350054,6.6833681255609
"Renens VD",1020,102000,"VD",46.53682860021,6.5906824338811
"Romanel-sur-Lausanne",1032,103200,"VD",46.563193434489,6.6061423049527
"Chexbres",1071,107100,"VD",46.482257412247,6.7775182838402
"Forel (Lavaux)",1072,107200,"VD",46.541162806223,6.7698373045083
"La Croix (Lutry)",1090,109000,"VD",46.516665957654,6.7027030476618
"La Conversion",1093,109300,"VD",46.51492076603,6.68621662381
"Lutry",1095,109500,"VD",46.502678307333,6.6863866175152
"Puidoux",1070,107000,"VD",46.49386734173,6.7661354759683
"Rivaz",1071,107101,"VD",46.476361874016,6.7785147015223
"St-Saphorin (Lavaux)",1071,107102,"VD",46.47341309337,6.7961026066281
"Savigny",1073,107300,"VD",46.537594073777,6.7330539522937
"Mollie-Margot",1073,107302,"VD",46.556816630397,6.7503825356033
"Grandvaux",1091,109100,"VD",46.493705112371,6.7162490050235
"Aran",1091,109101,"VD",46.49801247995,6.7103425590718
"Chenaux",1091,109103,"VD",46.49476455146,6.7287658912502
"Cully",1096,109600,"VD",46.488732239686,6.7294049497608
"Villette (Lavaux)",1096,109602,"VD",46.493713681266,6.7105436094901
"Riex",1097,109700,"VD",46.493314251,6.7356884723355
"Epesses",1098,109800,"VD",46.491123942238,6.7481949178893
"Aclens",1123,112300,"VD",46.567656962816,6.5098494145446
"Bremblens",1121,112100,"VD",46.546696680701,6.5177063398383
"Buchillon",1164,116400,"VD",46.470170426732,6.4212481364158
"Bussigny",1030,103000,"VD",46.553169169539,6.5510578091903
"Bussy-Chardonney",1136,113600,"VD",46.529151039343,6.4426381390432
"Chavannes-près-Renens",1022,102200,"VD",46.535848171191,6.5763450342901
"Chigny",1134,113402,"VD",46.520091051274,6.4770412395662
"Clarmont",1127,112700,"VD",46.547264360233,6.4502848345891
"Denens",1135,113500,"VD",46.519009491548,6.45680828844
"Denges",1026,102602,"VD",46.5233777913,6.5389689922731
"Echandens",1026,102603,"VD",46.532823973965,6.5424098463514
"Echichens",1112,111200,"VD",46.526020263453,6.4986374409937
"St-Saphorin-sur-Morges",1113,111300,"VD",46.545584918832,6.4875539288563
"Colombier VD",1114,111400,"VD",46.556567168829,6.4755325125873
"Monnaz",1125,112500,"VD",46.528491830324,6.4789645679073
"Ecublens VD",1024,102400,"VD",46.526130747165,6.562019201691
"Etoy",1163,116300,"VD",46.486132914242,6.4205707886025
"Lavigny",1175,117500,"VD",46.500536336335,6.4046536053903
"Lonay",1027,102700,"VD",46.526480840047,6.5208784623127
"Lully VD",1132,113200,"VD",46.505902542987,6.4652541635348
"Lussy-sur-Morges",1167,116700,"VD",46.503680277785,6.4506369089387
"Morges",1110,111000,"VD",46.510737876191,6.499997145941
"Préverenges",1028,102800,"VD",46.51839707033,6.5269449907603
"Reverolle",1128,112800,"VD",46.542439897656,6.4397078544769
"Romanel-sur-Morges",1122,112200,"VD",46.555571717393,6.5116477806691
"St-Prex",1162,116200,"VD",46.481336355461,6.4582460315833
"St-Sulpice VD",1025,102500,"VD",46.509040051898,6.5599503887932
"Tolochenaz",1131,113100,"VD",46.505921991229,6.4738660614232
"Vaux-sur-Morges",1126,112600,"VD",46.536544153845,6.4663329067469
"Villars-Ste-Croix",1029,102900,"VD",46.566485824881,6.5606351084321
"Villars-sous-Yens",1168,116800,"VD",46.510404860439,6.4286104069061
"Vufflens-le-Château",1134,113400,"VD",46.526822141578,6.4708999552564
"Vullierens",1115,111500,"VD",46.574193856127,6.4812197270007
"Yens",1169,116900,"VD",46.518606170759,6.4171585024066
"Boulens",1063,106303,"VD",46.681881940434,6.719012734083
"Bussy-sur-Moudon",1514,151400,"VD",46.686744029924,6.8111334340655
"Chavannes-sur-Moudon",1512,151200,"VD",46.657114491245,6.8083549966504
"Curtilles",1521,152100,"VD",46.702681421126,6.8476002719568
"Dompierre VD",1682,168203,"VD",46.708416465997,6.8825455831755
"Hermenches",1513,151300,"VD",46.641904925698,6.7602052805703
"Lovatens",1682,168202,"VD",46.693370204974,6.8651033257495
"Lucens",1522,152200,"VD",46.710322633641,6.8379959289916
"Oulens-sur-Lucens",1522,152209,"VD",46.704404201761,6.808129795172
"Forel-sur-Lucens",1526,152600,"VD",46.728953849117,6.8229923660688
"Cremin",1526,152602,"VD",46.724145723783,6.8424989865789
"Brenles",1683,168300,"VD",46.671158316585,6.8542049207094
"Chesalles-sur-Moudon",1683,168302,"VD",46.675176384257,6.8329368343042
"Sarzens",1683,168303,"VD",46.68228302049,6.8501109379562
"Moudon",1510,151000,"VD",46.668154972006,6.7991310687346
"Ogens",1045,104500,"VD",46.711056465711,6.722011031378
"Prévonloup",1682,168200,"VD",46.699784642109,6.8815361678909
"Rossenges",1513,151302,"VD",46.653719776605,6.7729644246896
"Syens",1510,151002,"VD",46.646035074208,6.778767342236
"Villars-le-Comte",1515,151500,"VD",46.710644922951,6.7996216007757
"Vucherens",1509,150900,"VD",46.622527770839,6.7739360142691
"Chapelle-sur-Moudon",1063,106300,"VD",46.669908331913,6.7348541190243
"Martherenges",1063,106302,"VD",46.661096409985,6.7532352742949
"Peyres-Possens",1063,106304,"VD",46.663336240974,6.7068987080729
"Chanéaz",1409,140900,"VD",46.729653281923,6.7427486828513
"Thierrens",1410,141000,"VD",46.703035083855,6.7562333961678
"Correvon",1410,141002,"VD",46.715891809066,6.7372235212054
"Denezy",1410,141003,"VD",46.719754276973,6.7847331104233
"St-Cierges",1410,141005,"VD",46.689387499875,6.7324432076715
"Neyruz-sur-Moudon",1515,151501,"VD",46.697827593379,6.7871952548753
"Arnex-sur-Nyon",1277,127701,"VD",46.375339184399,6.1914757981943
"Arzier-Le Muids",1273,127300,"VD",46.460531749165,6.2073519953893
"Bassins",1269,126900,"VD",46.46214057195,6.2315050549667
"Begnins",1268,126800,"VD",46.440804670864,6.2515268922887
"Bogis-Bossey",1279,127902,"VD",46.353835661593,6.1662686974365
"Borex",1277,127700,"VD",46.378703510374,6.1776063441036
"Chavannes-de-Bogis",1279,127900,"VD",46.344380461978,6.1623069759734
"Chavannes-des-Bois",1290,129002,"VD",46.315985134489,6.1337588688702
"Chéserex",1275,127500,"VD",46.400735190914,6.1750527943866
"Coinsins",1267,126702,"VD",46.423619389882,6.2393874158466
"Commugny",1291,129100,"VD",46.320183505775,6.1803922023193
"Coppet",1296,129600,"VD",46.315888422097,6.1930862800838
"Crans-près-Céligny",1299,129900,"VD",46.355907191183,6.2063709345688
"Crassier",1263,126300,"VD",46.374284498455,6.1637878720374
"Duillier",1266,126600,"VD",46.408977499448,6.2330386912672
"Eysins",1262,126200,"VD",46.379316439147,6.2046957827828
"Founex",1297,129700,"VD",46.332933230222,6.1927216421724
"Genolier",1272,127200,"VD",46.434663361914,6.2179198138299
"Gingins",1276,127600,"VD",46.409495745307,6.1797002960672
"Givrins",1271,127100,"VD",46.429274177371,6.2021152560162
"Gland",1196,119600,"VD",46.423700413955,6.2652101765133
"Grens",1274,127403,"VD",46.394958726481,6.1920783164763
"Mies",1295,129501,"VD",46.3054131373,6.170919784229
"Nyon",1260,126000,"VD",46.380825613869,6.2380055882379
"Prangins",1197,119700,"VD",46.39453545306,6.2498600739954
"La Rippe",1278,127800,"VD",46.381697938712,6.1502627951382
"St-Cergue",1264,126400,"VD",46.44795720337,6.1588020420551
"La Cure",1265,126500,"VD",46.46369436722,6.0754553532318
"Signy",1274,127401,"VD",46.391037914742,6.2021019895299
"Tannay",1295,129502,"VD",46.308828233866,6.1762279208728
"Trélex",1270,127000,"VD",46.413226000349,6.2039507681499
"Le Vaud",1261,126133,"VD",46.477305749793,6.2345923049817
"Vich",1267,126701,"VD",46.429341497841,6.2496699057239
"L'Abergement",1355,135500,"VD",46.754393134804,6.4894212431444
"Agiez",1352,135200,"VD",46.718254991921,6.5067997238727
"Arnex-sur-Orbe",1321,132100,"VD",46.693247380636,6.5191942735661
"Ballaigues",1338,133800,"VD",46.729251270131,6.4147534925987
"Baulmes",1446,144600,"VD",46.790937406654,6.5182742179921
"Bavois",1372,137200,"VD",46.685353772631,6.5656176233136
"Bofflens",1353,135300,"VD",46.703103697176,6.4989014382586
"Bretonnières",1329,132900,"VD",46.712136079928,6.4752021902361
"Chavornay",1373,137300,"VD",46.701440281194,6.5705356206675
"Corcelles-sur-Chavornay",1374,137400,"VD",46.703757145958,6.6000516100726
"Essert-Pittet",1435,143500,"VD",46.727791303679,6.5838613749453
"Les Clées",1356,135600,"VD",46.731543103258,6.4627663662572
"La Russille",1356,135602,"VD",46.736031154687,6.4785569269046
"Croy",1322,132200,"VD",46.694327598893,6.476735920271
"Juriens",1326,132600,"VD",46.691300873613,6.4489294090146
"Lignerolle",1357,135700,"VD",46.740106791626,6.4563957260959
"Montcherand",1354,135400,"VD",46.732662012276,6.5106330366642
"Orbe",1350,135000,"VD",46.724601248643,6.5329976966002
"La Praz",1148,114806,"VD",46.667727997668,6.4270930802997
"Premier",1324,132400,"VD",46.704475329377,6.4452485725734
"Rances",1439,143900,"VD",46.76119880557,6.530929973955
"Romainmôtier",1323,132300,"VD",46.693495988606,6.4614536921394
"Sergey",1355,135502,"VD",46.75074490575,6.4997204453732
"Valeyres-sous-Rances",1358,135800,"VD",46.751921158538,6.5193457798485
"Vallorbe",1337,133700,"VD",46.71291212672,6.3800372311664
"Vaulion",1325,132500,"VD",46.689230559231,6.3903982209833
"Vuiteboeuf",1445,144500,"VD",46.807083368588,6.5498620733819
"Corcelles-le-Jorat",1082,108200,"VD",46.606483243671,6.7415271749309
"Essertes",1078,107800,"VD",46.562442008987,6.7891376856798
"Maracon",1613,161300,"VD",46.549674055837,6.8710196895232
"Montpreveyres",1081,108100,"VD",46.584240885524,6.7481809375267
"Ropraz",1088,108800,"VD",46.614956032129,6.7516660556523
"Servion",1077,107700,"VD",46.578082177173,6.7853492740536
"Les Cullayes",1080,108000,"VD",46.573222680417,6.7514522781696
"Vulliens",1085,108500,"VD",46.621668732199,6.7966909691705
"Montaubion-Chardonney",1041,104122,"VD",46.647074095813,6.7143295318588
"Villars-Tiercelin",1058,105800,"VD",46.626994839916,6.7044395211153
"Peney-le-Jorat",1059,105900,"VD",46.633960682754,6.7276039704996
"Villars-Mendraz",1061,106100,"VD",46.647339643329,6.7293742925206
"Sottens",1062,106200,"VD",46.655487508082,6.7421099662662
"Palézieux",1607,160700,"VD",46.542567561216,6.8377838329733
"Palézieux-Village",1607,160701,"VD",46.556697094423,6.8304545952887
"Les Tavernes",1607,160703,"VD",46.554835116649,6.8106151122833
"Les Thioleyres",1607,160704,"VD",46.539684423341,6.8119510871226
"Oron-le-Châtel",1608,160800,"VD",46.574726954346,6.8376354903861
"Bussigny-sur-Oron",1608,160802,"VD",46.569676058433,6.8629183940006
"Chesalles-sur-Oron",1608,160803,"VD",46.576672179359,6.853581635909
"Oron-la-Ville",1610,161000,"VD",46.570488761267,6.8272864290188
"Châtillens",1610,161001,"VD",46.567868923523,6.8169464753064
"Vuibroye",1610,161002,"VD",46.572006298404,6.8053937282046
"Ecoteaux",1612,161200,"VD",46.545735079887,6.8623124391129
"Ferlens VD",1076,107600,"VD",46.588969144991,6.7856875598545
"Mézières VD",1083,108300,"VD",46.595236337169,6.7712176380699
"Carrouge VD",1084,108400,"VD",46.60478647892,6.7752374056214
"Champtauroz",1537,153700,"VD",46.760207759832,6.7877899956937
"Chevroux",1545,154500,"VD",46.887564789222,6.9072506147257
"Corcelles-près-Payerne",1562,156200,"VD",46.831643663311,6.9612142084718
"Grandcour",1543,154300,"VD",46.871910201638,6.9304911547254
"Henniez",1525,152500,"VD",46.741393110575,6.8840637863132
"Missy",1565,156500,"VD",46.880383301593,6.970411163613
"Payerne",1530,153000,"VD",46.820739747124,6.9377750936874
"Vers-chez-Perrin",1551,155100,"VD",46.796419095478,6.9426773256434
"Trey",1552,155200,"VD",46.770266821612,6.9259109924815
"Treytorrens (Payerne)",1538,153800,"VD",46.771139399269,6.8008685430828
"Sédeilles",1554,155400,"VD",46.749392019149,6.9328755073738
"Rossens VD",1554,155402,"VD",46.735086956154,6.9223855873344
"Villarzel",1555,155500,"VD",46.748887072213,6.9126999191167
"Granges-près-Marnand",1523,152300,"VD",46.759951116122,6.8896324794536
"Marnand",1524,152400,"VD",46.75611066019,6.9011243535324
"Seigneux",1525,152502,"VD",46.728106462941,6.8785357776208
"Sassel",1534,153400,"VD",46.777244592194,6.8576640234669
"Combremont-le-Grand",1535,153500,"VD",46.761933369831,6.818217492949
"Combremont-le-Petit",1536,153600,"VD",46.749451843178,6.8091868032754
"Villars-Bramard",1682,168204,"VD",46.718397648266,6.8985569984582
"Cerniaz VD",1682,168205,"VD",46.727210279055,6.8959963237198
"Château-d'Oex",1660,166000,"VD",46.472749349006,7.1294332435715
"Les Moulins",1660,166002,"VD",46.460181061095,7.106659592679
"L'Etivaz",1660,166003,"VD",46.42458110785,7.1478418191811
"La Lécherette",1660,166004,"VD",46.421300509254,7.1062730241916
"Rossinière",1658,165800,"VD",46.466355716388,7.0811701068003
"La Tine",1658,165802,"VD",46.46884241738,7.0495035925914
"Rougemont",1659,165900,"VD",46.487550403028,7.2062544141608
"Flendruz",1659,165902,"VD",46.483478234813,7.1824791833017
"Allaman",1165,116500,"VD",46.470843778234,6.3953110631494
"Bursinel",1195,119503,"VD",46.438356223548,6.3041802543606
"Bursins",1183,118300,"VD",46.453110463802,6.2898525080974
"Burtigny",1268,126802,"VD",46.464924342087,6.2592663058666
"Dully",1195,119502,"VD",46.429373262377,6.2947789105812
"Essertines-sur-Rolle",1186,118600,"VD",46.493155396974,6.3178961400652
"Gilly",1182,118200,"VD",46.459234061073,6.3002675755331
"Luins",1184,118400,"VD",46.446440439475,6.2727355837499
"Mont-sur-Rolle",1185,118500,"VD",46.470940571078,6.3369624271676
"Perroy",1166,116600,"VD",46.467596272265,6.3654013049369
"Rolle",1180,118000,"VD",46.45857171014,6.3361722820336
"Tartegnin",1180,118002,"VD",46.466389730693,6.3150642489738
"Vinzel",1184,118401,"VD",46.448167753914,6.2788808911531
"Le Pont",1342,134200,"VD",46.664599921438,6.3315360700895
"L'Abbaye",1344,134400,"VD",46.650107093273,6.3196049357167
"Les Bioux",1346,134600,"VD",46.622186760719,6.2742987548134
"Orient",1341,134100,"VD",46.600950607365,6.238365623428
"Le Sentier",1347,134700,"VD",46.608323407369,6.2319880955165
"Le Solliat",1347,134701,"VD",46.619766717759,6.2345007696277
"Le Brassus",1348,134800,"VD",46.581891700737,6.2101612355037
"Les Charbonnières",1343,134300,"VD",46.666762110488,6.3134706388184
"Le Lieu",1345,134500,"VD",46.647456401796,6.2820888389935
"Le Séchey",1345,134501,"VD",46.660141824196,6.2999930495957
"Blonay",1807,180700,"VD",46.465857308825,6.8944066122541
"Le Mont-Pèlerin",1801,180100,"VD",46.481589127847,6.8301902984006
"Chardonne",1803,180300,"VD",46.476840097915,6.8269882091809
"Corseaux",1802,180200,"VD",46.472310365448,6.832807368996
"Corsier-sur-Vevey",1804,180400,"VD",46.470198419169,6.8416975431421
"Les Monts-de-Corsier",1808,180800,"VD",46.499487857167,6.8767691396835
"Fenil-sur-Corsier",1809,180900,"VD",46.483611295935,6.8661766004158
"Jongny",1805,180500,"VD",46.477910174557,6.8421335038472
"Clarens",1815,181500,"VD",46.442027112527,6.8924854876435
"Chailly-Montreux",1816,181600,"VD",46.454420959695,6.8919832257151
"Brent",1817,181700,"VD",46.457587643428,6.9014405851012
"Montreux",1820,182000,"VD",46.43083321294,6.9127903153827
"Territet",1820,182005,"VD",46.426796671376,6.9231589164352
"Chernex",1822,182200,"VD",46.442585566046,6.9136133568312
"Glion",1823,182300,"VD",46.432124344393,6.9256193712476
"Caux",1824,182400,"VD",46.432712954859,6.9385856084358
